CustomerID,Churn,Tenure,Gender,AppTime,Complain,OrderIncrease,OrderCount,InactiveDays,CashbackAmount,Summary,Text,Sentiment_Score
52380,0,18.0,Male,3.0,1,18.0,1.0,7.0,208.51,So yummy! Won't be disappointed! :),"I haven't been to australia, but I have heard of this from a youtuber ""itsjudytime"" and she reviewed these which got me to want to try these out because she made them look that good! Luckily i read a comment that they are sold at ""cost plus world market""! I remember passing by one but never really had the curiousity to go check it out until now. Found one near by, and tada...there they were! Wasn't called Tim tams but arnott's was the one i found and to my surprise...3/4 of the boxes were gone, only 3 left so that tells me..it must be delicious! They were about $3.99 at the store and lucky I found them there or else pay for big fee of shipping (but then again, i suppose these would be worth the price for how deelish they are!) so check em out at your nearest world market! I made some hot chocolate and shabam....i was in heaven. I could only eat two in one sitting but if i could..i'd eat the whole thing :) I'll forsure am going to buy some more!",0.91
52381,0,10.0,Female,3.0,0,18.0,1.0,2.0,121.09,yummmmm,"It's good, low fat and good for you.  Give this product a try - weight loss programs recommend it and so do I.",0.97
52382,1,0.0,Male,3.0,1,13.0,2.0,2.0,137.22,Dented Cans,"I received this item the other day and every single can in the box was dented.  Not sure if this was a fluke thing or if it's normal since this was the first time ordering these.<br /><br />Also, my 20 month old daughter who eats everything under sun would NOT eat these.  I'm not sure if she didn't like the taste or if she just has to get use to them.  She LOVED her Gerber raviolis and since she ate so many of them I wanted to try and go organic but she can't seem to swallow these (no pun in tended).  I'm going to try a couple more times and if she won't eat them I will probably go back to Gerber brand.  Maybe my 5 month old son will like them when he's old enough.",0.39
52383,0,18.0,Male,2.0,1,18.0,1.0,2.0,193.8,great treats,"My dog loves these treats! Most important is that they are healthy for her. She gets the omega3 &6,antioxidants, and glucosamine. This is important for her since she has had surgery on both knees. She also has a beautiful coat.",0.98
52384,0,21.0,Male,3.0,0,11.0,2.0,2.0,154.86,Bad product,it is not purple color. The major problem is that it DOES NOT taste like taro at all. It tastes like a generic creamer.,-0.96
52385,1,0.0,Female,3.0,0,15.0,2.0,2.0,127.42,Basmati rice is best,"We love basmati rice, and prefer it to regular long grain rice because of its texture and delicious aroma. We used to purchase it at Indian grocery stores, but once we moved outside of the immediate Atlanta area, it was hard to find it at a price we could accept.<br /><br />I did my research, and located it (this time) on Amazon at $1.79 a pound, including shipping. This was the best price, so I took it. A 25 lb bag will last my family about a year.<br /><br />I search all over the net whenever it's time to purchase basmati rice, looking for the best total price per pound, including shipping. Sometimes it's Amazon, sometimes it's eBay, sometimes it's another source. But the rice itself is always fantastic, regardless of the source.<br /><br />The nice burlap bags are great too -- I use them to carry in corn from the garden, and cats love to play in them! Some people even use them to make purses. A 25 lb bag is about the size of one of those reusable bags you can get at Wal-Mart, and it has a zipper at the top. For ease of handling, we repackage into gallon size ZipLoc bags.",0.95
52386,0,13.0,Male,2.0,0,11.0,3.0,8.0,237.57,Finally!!  A good cup of tea in the USA!,"I found this recently at Walmart and have practically bought them out!  It is the only worthwhile tea to drink in this country.  I am convinced that the only reason the US prefers coffee is due to the poor quality of tea available here.  Anyway, if you're used to the strong, milky cuppa that is popular in the UK, this is all you need.",0.57
52387,0,1.0,Male,2.0,0,18.0,1.0,3.0,184.63,Yum to the O,"I tried these tonight, purchased as a christmas gift, of course... we had to try them.  The center is pure alcohol, it was amazing.  They taste heavenly, and they aren't creamy inside like other products.. these are just liquid alcohol inside.  The are wonderful... just ordered my 2nd box :)",0.99
52388,0,17.0,Male,2.0,0,14.0,1.0,3.0,131.62,"Nice Aroma, Bitter Taste","The hazelnut aroma from this cup of coffee was really nice, but all I could taste was bitterness.  If you don't like bitter coffee this selection is probably not for you.",0.44
52389,0,26.0,Male,2.0,0,12.0,8.0,8.0,265.98,cookies great....but too many broken ones,I love the cookies and have for years. But this shipment came with too many broken ones.,0.54
52390,0,22.0,Male,3.0,0,14.0,1.0,2.0,166.51,it's ok,"When I received my Keurig coffee maker with a variety pack of different coffees, I tried very hard to find my favorites because there were many I didn't like at all. Out of the assortment, I liked 3 and the Italian blend was one of them. However I couldn't find it in stores so eventually I ordered it from Amazon. Now that I have been drinking this blend for several weeks, it really isn't as good as I remembered. It's okay but I like the Kona and Nantuckett blends better.",-0.4
52391,0,13.0,Male,3.0,0,14.0,1.0,2.0,123.45,They like it,"My 4.5 yr old female torti eats this happily; then again, she eats just about anything! My 3.5 yr old black & white male also eats it happlily; he won't touch any other canned food I've tried including all other Wellness flavors. They both also eat Royal Canin Light dry food.  There is no ""universal"" food that all cats will eat! I just hope my male doesn't decide ""enough"", then I start another search!",0.44
52392,0,17.0,Male,2.0,0,13.0,1.0,3.0,134.2,"Tasty stuff and apparently, small amounts fuel rampant paranoia","It tastes better (coffee, tea, cereal, baking, et al.) than processed cane sugar (and ANY artificial sweetener).  Although I am not quite as sensitive to the details of my body's interest in or acceptance of various sweeteners as other reviewers, the stuff seems just fine.  Have used all the various artificial products, and they taste...well, artificial - esp. Truvia which has a vile aftertaste.  Organic, fair trade, and tasty - seems OK to me.  And since I am not a food scientist and lack access to a full-on laboratory (More agave, Igor), I can't comment on web-based assertions of dubious provenance.  As I wrote, tastes good and seems like a sensible alternative to the rest of the crowd.",0.7
52393,0,6.0,Male,2.0,0,14.0,1.0,3.0,143.73,Great Stuff,"I come from a tropical country, Malaysia, so I know how coconut water straight from the tree tastes. I missed the taste ever since coming Stateside 6 years ago, and so I bought a 6 pack of Zico.<br /><br />I gotta say, it's the closest thing to fresh coconut water I've tasted thus far. I heard that the liter bottles are from Thailand, while their Tetra bottles are from Brazil. Glad I bought the liter ones.<br /><br />In fact, right after writing this review, I'll be buying a dozen bottles.<br /><br />As for some people's comments on packaging issues, it says on the cardboard box NOT to lift the bottles by the cap. All six of mine came in perfect shape.",0.76
52394,0,7.0,Male,2.0,0,18.0,3.0,12.0,147.59,just an expensive dog treat,"Our black lab devoured this thing in 10 minutes, and at $6 a pop, that's way too much money for a dog treat.  Don't bother getting this.",-0.84
52395,0,3.0,Male,3.0,0,15.0,2.0,2.0,153.01,"Great taste, fast shipping!","Has a great taste, and just the right amount without devouring a huge bag! Received them very quickly. I would recommend this product for anyone looking for a portion-controlled lean protein snack.",0.98
52396,0,15.0,Female,3.0,0,13.0,5.0,8.0,136.73,Tossed in trash,"I ordered these for a candy table for my sons bday, they looked awful nothing like the picture. I was verrrry disappointed! These went right into the trash",-0.98
52397,0,17.0,Female,3.0,0,12.0,1.0,0.0,147.68,Amazing!!,The other people who reviewed this oil were right!! It is very high quality!! If you like your toothpicks to be really hot then this is the stuff. The taste of this oil is absolutely amazing!!!,0.98
52398,0,10.0,Male,3.0,0,13.0,1.0,0.0,112.74,Very Pleased,"I love 'spuds' - potato donuts and potato bread (w/cheese, salsa and cilantro in  a rolled loaf like cinnamon bread) and this flour works perfectly, meaning I don't have to use mashed potatoes anymore!<br /><br />Delivery was on time and in good order.",0.98
52399,0,30.0,Male,3.0,0,24.0,2.0,8.0,149.0,"Salty, yet bland. You have to add seasonings to make it better.","As I've found with most worthington products, they don't come anywhere near having the correct texture and taste of meat. I also thought it was too salty. But I don't think I've been vegetarian long enough to forget what meat tastes like entirely. (been veg for 3 years) My fiance however loves it (raised vegetarian) The flavor of the actual chili was okay, (kind of bland) so I needed to add more chili powder, onion, garlic, and hot sauce to make it better. Cheese and sour cream were good additions to help what it lacks in flavor.",0.71
52400,0,22.0,Male,2.0,0,14.0,1.0,7.0,204.66,Adequate,I use these cheese sauce mixes mostly for topping steamed vegetables.<br /><br />Pros:<br />Does the job; decent product; cheaper by weight than the others.<br /><br />Cons:<br />Not as good as some of the Precision Foods 'tuf' versions (like tuf 105) or Southeastern Mills.<br /><br />Will probably revert to tuf or SEM versions after I use this up - even if a bit higher in price.,0.47
52401,0,7.0,Male,3.0,0,14.0,6.0,9.0,270.07,Perfect!,This was exactly what I wanted.<br />I use this item as deco and the local store around here<br />wanted $5.00 each for these.<br />These came in a 3 pack for a fraction of that amount!<br />Thanks for your great service!,0.97
